listing_data_air_conditioning,listing_data_num_bedrooms,address_lon,listing_data_lot_area_acres,listing_data_garage_or_park_sqft,address_address_line1,address_city,address_state,address_zipcode,last_sold_date,sold_price_history,last_sold_price,listing_data_num_bathrooms,address_lat,prop_taxes,listing_data_fireplace,year_built,listing_data_roof_type,listing_data_building_area_sq_ft,listing_data_heat_type,address_unit,listing_data_basement_area,address_slug,listing_data_lot_area_sqft
Central,2,-80.71646,0.02,,7152 Stonington Ln,Charlotte,NC,28227,2017-06-09,"{""20170609"": 45000, ""20071001"": 65000}",45000,1,35.20148,620.45,,1982,G00,1194,Yes,None,,7152-Stonington-Ln-Charlotte-NC-28227,-
Central,4,-80.76583,0.51,516 ,7154 Fairhill Pl,Charlotte,NC,28270,2017-07-13,"{""20170713"": 471000}",471000,2,35.1157,4391.03,1,1984,G00,3064,Yes,None,,7154-Fairhill-Pl-Charlotte-NC-28270,-
Central,2,-80.71997,0.0,,7156 Winery Ln,Charlotte,NC,28227,2017-03-23,"{""20150807"": 47000, ""20170323"": 68000, ""19850524"": 60000}",68000,2,35.20214,995.82,1,1985,,1126,Yes,None,,7156-Winery-Ln-Charlotte-NC-28227,-
Central,3,-80.8130501,0.35,,716 E 26th St,Charlotte,NC,28205,2016-10-28,"{""19990617"": 79000, ""20161028"": 200000}",200000,2,35.23862,1492.87,,1992,G00,1230,Yes,None,,716-E-26th-St-Charlotte-NC-28205,-
Central,3,-80.95181,0.18,240 ,716 Eustis Pl,Charlotte,NC,28214,2016-10-17,"{""20161017"": 98000, ""20050328"": 107500}",98000,2,35.28825,839.2,,1999,G00,1002,Yes,None,,716-Eustis-Pl-Charlotte-NC-28214,-
Central,4,-80.8565701,0.27,340 ,716 Ideal Way,Charlotte,NC,28203,2017-03-23,"{""20170323"": 580000, ""20110630"": 407000}",580000,3,35.19938,4237.0,,1943,G00,1832,Yes,None,270,716-Ideal-Way-Charlotte-NC-28203,-
Central,1,-80.83108,0.32,,716 N Davidson St,Charlotte,NC,28202,2017-08-01,"{""20170801"": 163000}",163000,1,35.22754,2211.73,,2004,,760,Yes,None,,716-N-Davidson-St-Charlotte-NC-28202,-
None,3,-80.86883,0.87,,716 Prince St,Charlotte,NC,28216,2016-08-08,"{""20160808"": 21000}",21000,1,35.26162,221.34,,1950,G00,1049,None,None,,716-Prince-St-Charlotte-NC-28216,-
Central,3,-80.7049201,0.15,,716 Reigate Rd,Charlotte,NC,28262,2017-03-28,"{""20050420"": 1145000, ""20140516"": 134000, ""20170328"": 181000}",181000,2,35.32857,1830.72,1,2002,,1775,Yes,None,,716-Reigate-Rd-Charlotte-NC-28262,-
Central,3,-80.8267861,0.0,,716 Seigle Point Dr,Charlotte,NC,28204,2017-06-05,"{""20170605"": 275000, ""20120126"": 145000}",275000,3,35.225086,2035.88,,2009,,1432,Yes,None,,716-Seigle-Point-Dr-Charlotte-NC-28204,-
None,3,-80.8665601,0.18,216 ,716 Woodruff Pl,Charlotte,NC,28208,2016-09-14,"{""20160914"": 230000}",230000,1,35.23254,2055.94,1,1940,G00,1090,Yes,None,,716-Woodruff-Pl-Charlotte-NC-28208,-
Central,3,-80.95415,0.15,,717 Aberdeen Glen Pl,Charlotte,NC,28214,2016-06-14,"{""20160614"": 130000, ""20030904"": 116500}",130000,2,35.28802,990.65,,2003,,1440,Yes,None,,717-Aberdeen-Glen-Pl-Charlotte-NC-28214,-
None,2,-80.8664201,0.28,,717 Belton St,Charlotte,NC,28209,2016-12-06,"{""19960516"": 73000, ""20161206"": 148500}",148500,1,35.19179,1014.59,,1960,G00,975,Yes,None,,717-Belton-St-Charlotte-NC-28209,-
Central,3,-80.74465,0.97,450 ,717 Breezewood Dr,Charlotte,NC,28262,2016-06-28,"{""20030904"": 157500, ""20160628"": 152500}",152500,2,35.353,1914.85,,2001,G00,1890,Yes,None,,717-Breezewood-Dr-Charlotte-NC-28262,-
Central,3,-80.95369,0.28,,717 Carrington Dr,Charlotte,NC,28214,2016-09-16,"{""20160916"": 71000}",71000,1,35.27837,1028.18,,1972,G00,1305,Yes,None,,717-Carrington-Dr-Charlotte-NC-28214,-
None,2,-80.90721,0.21,,717 Edgegreen Dr,Charlotte,NC,28217,2017-04-05,"{""20170405"": 85500, ""20140916"": 50000}",85500,1,35.15977,667.04,,1968,G00,1000,Yes,None,,717-Edgegreen-Dr-Charlotte-NC-28217,-
Central,4,-80.75073,0.43,,717 Hammer Mill Ct,Charlotte,NC,28270,2016-08-10,"{""20160810"": 220000, ""20010824"": 143500}",220000,2,35.139911,2347.18,1,1978,G00,1882,Yes,None,,717-Hammer-Mill-Ct-Charlotte-NC-28270,-
Central,3,-80.89083,0.38,,717 Rowan St,Charlotte,NC,28208,2017-05-23,"{""20170523"": 75000}",75000,1,35.25802,815.9,,1962,G00,1124,Yes,None,,717-Rowan-St-Charlotte-NC-28208,-
Central,3,-80.86526,0.2,,717 Stanfield Dr,Charlotte,NC,28210,2016-09-13,"{""20160913"": 310000, ""20140519"": 230000}",310000,2,35.16482,2534.87,,1961,G00,1200,Yes,None,,717-Stanfield-Dr-Charlotte-NC-28210,-
Central,2,-80.9076201,0.24,,718 Echodale Dr,Charlotte,NC,28217,2017-03-01,"{""20170301"": 104000}",104000,1,35.15894,639.86,,1970,G00,986,Yes,None,,718-Echodale-Dr-Charlotte-NC-28217,-
Central,3,-80.7859701,0.47,,718 River Oaks Ln,Charlotte,NC,28226,2017-02-03,"{""20170203"": 385000, ""20140317"": 325000}",385000,2,35.13119,3495.31,1,1967,I00,1978,Yes,None,,718-River-Oaks-Ln-Charlotte-NC-28226,-
Central,2,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2016-11-02,"{""20041202"": 241500, ""20161102"": 240000}",240000,1,35.23306,2215.39,,2000,,988,Yes,Unit 101,,718-W-Trade-St-Unit-101-Charlotte-NC-28202,-
Central,1,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2016-06-06,"{""20140724"": 134000, ""20060517"": 180000, ""20160606"": 160000}",160000,1,35.23306,1872.94,,2000,,616,Yes,Unit 104,,718-W-Trade-St-Unit-104-Charlotte-NC-28202,-
Central,1,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2017-04-06,"{""20060717"": 233500, ""20170406"": 197500}",197500,1,35.23306,2013.88,,2000,,779,Yes,Unit 202,,718-W-Trade-St-Unit-202-Charlotte-NC-28202,-
Central,2,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2017-04-28,"{""20030602"": 225000, ""20170428"": 245000}",245000,2,35.23306,2527.74,,2000,,1112,Yes,Unit 205,,718-W-Trade-St-Unit-205-Charlotte-NC-28202,-
Central,2,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2017-01-24,"{""20170124"": 261000, ""20070629"": 310000}",261000,2,35.23306,2561.03,,2000,,1112,Yes,Unit 405,,718-W-Trade-St-Unit-405-Charlotte-NC-28202,-
Central,1,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2016-06-30,"{""20070808"": 226000, ""20160630"": 202500}",202500,1,35.23306,2032.55,,2000,,798,Yes,Unit 510,,718-W-Trade-St-Unit-510-Charlotte-NC-28202,-
Central,2,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2017-04-25,"{""20110314"": 265000, ""20170425"": 317000}",317000,2,35.23306,3020.1,,2000,,1446,Yes,Unit 511,,718-W-Trade-St-Unit-511-Charlotte-NC-28202,-
Central,1,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2017-04-11,"{""20170411"": 228000, ""20131115"": 149500, ""20030613"": 168000}",228000,1,35.23306,2064.59,,2000,,836,Yes,Unit 804,,718-W-Trade-St-Unit-804-Charlotte-NC-28202,-
Central,2,-80.8493901,0.73,,718 W Trade St,Charlotte,NC,28202,2017-04-03,"{""20030611"": 294500, ""20170403"": 326000}",326000,2,35.23306,2753.2,,2000,,1221,Yes,Unit 811,,718-W-Trade-St-Unit-811-Charlotte-NC-28202,-
None,3,-80.79189,0.44,228 ,718 Yuma St,Charlotte,NC,28213,2016-12-02,"{""20161202"": 99500}",99500,1,35.26885,960.88,1,1956,G00,1335,Yes,None,,718-Yuma-St-Charlotte-NC-28213,-
None,3,-80.7940801,0.32,,719 Bertonley Ave,Charlotte,NC,28211,2017-06-09,"{""20170609"": 252000, ""20070430"": 275000}",252000,1,35.18625,2208.68,1,1961,I00,1376,Yes,None,,719-Bertonley-Ave-Charlotte-NC-28211,-
Central,3,-80.8679301,0.44,,719 E Woodlawn Rd,Charlotte,NC,28209,2016-10-31,"{""20161031"": 320000}",320000,1,35.17401,1881.19,1,1955,G00,1427,Yes,None,,719-E-Woodlawn-Rd-Charlotte-NC-28209,-
None,3,-80.7576701,0.59,550 ,719 Gray Dr,Charlotte,NC,28213,2016-07-19,"{""20121228"": 67500, ""20160719"": 92000}",92000,2,35.27836,1661.15,1,1953,G00,1554,Yes,None,,719-Gray-Dr-Charlotte-NC-28213,-
Central,4,-80.76057,0.38,,719 Peranna Pl,Charlotte,NC,28211,2016-12-01,"{""20161201"": 334000, ""20100420"": 318000}",334000,2,35.14855,3813.73,1,1966,G00,4070,Yes,None,1040,719-Peranna-Pl-Charlotte-NC-28211,-
Central,3,-80.8502401,0.22,,719 Romany Rd,Charlotte,NC,28203,2017-04-11,"{""20170411"": 560000}",560000,2,35.21052,6240.74,1,1975,G00,1758,Yes,None,,719-Romany-Rd-Charlotte-NC-28203,-
Central,4,-80.98704,0.17,,719 Woodington Ln,Charlotte,NC,28214,2016-08-15,"{""20160815"": 150000, ""20061012"": 135000}",150000,2,35.30993,1668.91,1,2002,,2003,Yes,None,,719-Woodington-Ln-Charlotte-NC-28214,-
Central,3,-80.95431,0.26,,720 Carrington Dr,Charlotte,NC,28214,2017-05-05,"{""19900427"": 48000, ""20170505"": 76500}",76500,1,35.27814,479.36,,1972,G00,1025,Yes,None,,720-Carrington-Dr-Charlotte-NC-28214,-
None,2,-80.8873001,0.26,,720 Dewolfe St,Charlotte,NC,28208,2016-09-22,"{""20160922"": 52500, ""20150205"": 74000}",52500,1,35.25464,659.28,,1954,G00,768,Yes,None,,720-Dewolfe-St-Charlotte-NC-28208,-
Central,1,-80.8241801,0.0,,720 Governor Morrison St,Charlotte,NC,28211,2017-02-15,"{""20140108"": 135150, ""20170215"": 187000, ""20140128"": 147000}",187000,1,35.15677,2120.65,,2006,,819,Yes,Unit 214,,720-Governor-Morrison-St-Unit-214-Charlotte-NC-28211,-
Central,1,-80.8241801,0.0,,720 Governor Morrison St,Charlotte,NC,28211,2016-10-31,"{""20060213"": 270000, ""20161031"": 186000}",186000,1,35.15677,2120.65,,2006,,819,Yes,Unit 217,,720-Governor-Morrison-St-Unit-217-Charlotte-NC-28211,-
Central,5,-80.8552601,0.26,,720 McDonald Ave,Charlotte,NC,28203,2016-06-03,"{""20070723"": 752500, ""20160603"": 925000}",925000,3,35.20201,7540.74,1,1945,I00,3088,Yes,None,,720-McDonald-Ave-Charlotte-NC-28203,-
Central,3,-80.7050901,0.15,,720 Reigate Rd,Charlotte,NC,28262,2016-12-20,"{""20060720"": 165000, ""20161220"": 172000}",172000,2,35.32865,2072.76,1,2002,,2436,Yes,None,,720-Reigate-Rd-Charlotte-NC-28262,-
Central,3,-80.8267861,0.0,,720 Seigle Point Dr,Charlotte,NC,28204,2016-06-08,"{""20160608"": 255000, ""20130409"": 145000}",255000,3,35.225086,2035.88,,2009,,1432,Yes,None,,720-Seigle-Point-Dr-Charlotte-NC-28204,-
Central,3,-80.7933501,0.28,576 ,7200 Brassy Creek Ln,Charlotte,NC,28269,2016-06-30,"{""20010626"": 143000, ""20160630"": 202000}",202000,2,35.3434,1881.19,1,1988,G00,1866,Heat Pump,None,,7200-Brassy-Creek-Ln-Charlotte-NC-28269,-
Central,4,-80.8385,0.44,,7200 Connan Ln,Charlotte,NC,28226,2017-07-31,"{""20170731"": 215000, ""20130926"": 164000}",215000,2,35.09042,1953.68,1,1981,G00,1988,Heat Pump,None,,7200-Connan-Ln-Charlotte-NC-28226,-
Central,3,-80.8612101,0.45,,7200 Hopeton Rd,Charlotte,NC,28210,2016-07-01,"{""20160701"": 345000}",345000,2,35.12081,3336.1,1,1976,G00,2228,Heat Pump,None,,7200-Hopeton-Rd-Charlotte-NC-28210,-
Central,3,-80.87024,0.31,,7200 Thorncliff Dr,Charlotte,NC,28210,2017-02-23,"{""20170223"": 278000, ""20161110"": 180000}",278000,1,35.13256,1929.09,,1964,G00,1328,Yes,None,,7200-Thorncliff-Dr-Charlotte-NC-28210,-
Central,4,-80.83417,1.08,696 ,7201 Baltusrol Ln,Charlotte,NC,28210,2016-06-10,"{""20160610"": 110600, ""20090218"": 1067000}",110600,3,35.1161,13389.71,1,1979,G00,4371,Yes,None,,7201-Baltusrol-Ln-Charlotte-NC-28210,-
Central,3,-80.7577401,0.67,,7201 Benita Dr,Charlotte,NC,28212,2017-04-20,"{""20170420"": 345000}",345000,3,35.17028,2374.36,1,1956,O00,2859,Yes,None,990,7201-Benita-Dr-Charlotte-NC-28212,-
Central,4,-80.7922701,0.33,480 ,7201 Groveview Ct,Charlotte,NC,28269,2017-07-07,"{""20170707"": 281000, ""20130408"": 198000}",281000,2,35.34539,2405.43,1,1989,G00,3020,Yes,None,,7201-Groveview-Ct-Charlotte-NC-28269,-
Central,4,-80.77896,0.61,,7201 Ramsgate Rd,Charlotte,NC,28270,2017-06-21,"{""20131202"": 210000, ""20170621"": 325000, ""20160630"": 285000}",325000,2,35.14054,3513.44,1,1945,G00,1680,Yes,None,,7201-Ramsgate-Rd-Charlotte-NC-28270,-
Central,3,-80.85919,0.0,,7202 Quail Meadow Ln,Charlotte,NC,28210,2017-06-06,"{""20170606"": 175000, ""19971017"": 122500, ""20140717"": 107000}",175000,2,35.1194,1910.96,1,1980,,1600,Yes,None,,7202-Quail-Meadow-Ln-Charlotte-NC-28210,-
Central,2,-80.9308301,0.2,,7203 Merrily Ln,Charlotte,NC,28214,2017-05-26,"{""20170526"": 85000, ""20160727"": 29000, ""19930628"": 54480, ""20170110"": 31000}",85000,1,35.28483,862.5,,1990,G00,864,Heat Pump,None,,7203-Merrily-Ln-Charlotte-NC-28214,-
Central,3,-80.69421,0.29,,7205 English Ivy Ln,Charlotte,NC,28227,2017-03-13,"{""19990201"": 98000, ""20170313"": 140000}",140000,2,35.18478,975.93,1,1984,G00,1304,Yes,None,,7205-English-Ivy-Ln-Charlotte-NC-28227,-
Central,4,-80.775289,0.2,400 ,7205 Lutzen Way Ct,Charlotte,NC,28270,2016-10-19,"{""20161019"": 475000, ""20141219"": 12000}",475000,2,35.108227,4510.12,1,1998,I00,2676,Yes,None,,7205-Lutzen-Way-Ct-Charlotte-NC-28270,-
Central,2,-80.8592001,0.0,,7205 Quail Meadow Ln,Charlotte,NC,28210,2017-05-23,"{""20060721"": 141000, ""20170523"": 190000}",190000,2,35.11913,1419.09,,1973,,1160,Yes,None,,7205-Quail-Meadow-Ln-Charlotte-NC-28210,-
Central,3,-80.7720501,0.16,440 ,7206 Deloach Ct,Charlotte,NC,28270,2016-07-21,"{""20150306"": 349500, ""20160721"": 405000}",405000,2,35.1092,4145.1,1,1997,G00,2489,Yes,None,,7206-Deloach-Ct-Charlotte-NC-28270,-
Central,4,-80.775911,0.29,400 ,7206 Lutzen Way Ct,Charlotte,NC,28270,2017-07-14,"{""20170714"": 465000, ""19990303"": 137000}",465000,2,35.10805,4658.97,1,1997,G00,2596,Yes,None,,7206-Lutzen-Way-Ct-Charlotte-NC-28270,-
Central,3,-80.69571,0.18,,7206 Rena Mae Ln,Charlotte,NC,28227,2017-05-18,"{""20001026"": 99000, ""19980128"": 88500, ""20170518"": 147000}",147000,2,35.18471,998.07,1,1985,G00,1192,Yes,None,,7206-Rena-Mae-Ln-Charlotte-NC-28227,-
Central,3,-80.83463,0.37,529 ,7207 Fortrose Ln,Charlotte,NC,28277,2016-06-10,"{""20070611"": 297000, ""20160610"": 330000}",330000,2,35.07884,2910.24,1,1994,I00,2650,Yes,None,,7207-Fortrose-Ln-Charlotte-NC-28277,-
Central,3,-80.8231001,0.18,,7207 Oakwinds Ct,Charlotte,NC,28269,2017-03-06,"{""20170306"": 182000, ""20060814"": 184000}",182000,2,35.31722,1627.49,1,2006,,2853,Yes,None,,7207-Oakwinds-Ct-Charlotte-NC-28269,-
Central,3,-80.71315,0.24,,7207 Walterboro Rd,Charlotte,NC,28227,2016-06-06,"{""20090330"": 124500, ""20160606"": 142000}",142000,2,35.18663,1323.3,1,1984,G00,1572,Yes,None,,7207-Walterboro-Rd-Charlotte-NC-28227,-
Central,3,-80.9325601,0.38,598 ,7208 Lady Ann Ct,Charlotte,NC,28216,2017-07-18,"{""20080519"": 200000, ""20170718"": 218000}",218000,2,35.32841,2171.14,1,2001,I00,2500,Yes,None,,7208-Lady-Ann-Ct-Charlotte-NC-28216,-
Central,3,-80.71259,0.21,,7208 Walterboro Rd,Charlotte,NC,28227,2017-07-11,"{""20091201"": 80000, ""20170711"": 105000}",105000,2,35.18685,1347.9,1,1984,G00,1531,Yes,None,,7208-Walterboro-Rd-Charlotte-NC-28227,-
Central,4,-80.75924,0.51,,7209 Kilcullen Dr,Charlotte,NC,28270,2017-04-13,"{""20170413"": 214000}",214000,2,35.1383,1332.37,1,1974,G00,1925,Yes,None,,7209-Kilcullen-Dr-Charlotte-NC-28270,-
Central,3,-80.95129,0.99,,7209 Pathfinder Ct,Charlotte,NC,28214,2016-08-19,"{""20160819"": 106000, ""20110104"": 58500}",106000,2,35.25888,1227.52,1,1976,G00,1349,Yes,None,,7209-Pathfinder-Ct-Charlotte-NC-28214,-
Central,2,-80.85929,0.0,,7209 Quail Meadow Ln,Charlotte,NC,28210,2017-05-19,"{""19990413"": 112500, ""20170519"": 136500}",136500,2,35.11912,1455.33,,1973,,1255,Yes,None,,7209-Quail-Meadow-Ln-Charlotte-NC-28210,-
Central,3,-80.80098,0.15,,721 E 37th St,Charlotte,NC,28205,2017-07-20,"{""20130530"": 324000, ""20170720"": 427500}",427500,3,35.2468,3654.52,,1926,G00,1792,Yes,None,,721-E-37th-St-Charlotte-NC-28205,-
Central,1,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2016-06-24,"{""20100319"": 180000, ""20160624"": 210000}",210000,1,35.15668,2204.79,,2007,,885,Yes,Unit 502,,721-Governor-Morrison-St-Unit-502-Charlotte-NC-28211,-
Central,1,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2017-06-15,"{""20091123"": 166000, ""20170615"": 184000}",184000,1,35.15668,2085.71,,2007,,772,Yes,Unit 504,,721-Governor-Morrison-St-Unit-504-Charlotte-NC-28211,-
,1,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2016-09-14,"{""20110609"": 151000, ""20160914"": 165000}",165000,1,35.15668,2099.94,,2007,,786,,Unit 511,,721-Governor-Morrison-St-Unit-511-Charlotte-NC-28211,-
Central,1,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2016-06-17,"{""20130715"": 172000, ""20160617"": 187500}",187500,1,35.15668,2099.94,,2007,,786,Yes,Unit 515,,721-Governor-Morrison-St-Unit-515-Charlotte-NC-28211,-
Central,1,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2016-09-07,"{""20090612"": 253000, ""20160907"": 225000}",225000,1,35.15668,2319.99,,2007,,995,Yes,Unit 517,,721-Governor-Morrison-St-Unit-517-Charlotte-NC-28211,-
Central,2,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2017-03-27,"{""20100528"": 259500, ""20170327"": 302000, ""20131217"": 265000}",302000,2,35.15668,2738.08,,2007,,1327,Yes,Unit 524,,721-Governor-Morrison-St-Unit-524-Charlotte-NC-28211,-
Central,2,-80.82479,0.0,,721 Governor Morrison St,Charlotte,NC,28211,2017-05-19,"{""20101101"": 218500, ""20170519"": 274000}",274000,2,35.15668,2595.7,,2007,,1192,Yes,Unit 526,,721-Governor-Morrison-St-Unit-526-Charlotte-NC-28211,-
Central,3,-80.8858,2.0,483 ,721 Grass Dr,Charlotte,NC,28216,2016-08-24,"{""20160824"": 102500, ""20150409"": 101500, ""20080307"": 170000}",102500,2,35.28988,1759.4,1,1983,G00,1852,Heat Pump,None,,721-Grass-Dr-Charlotte-NC-28216,-
Central,3,-80.8683601,0.2,,721 Manhasset Rd,Charlotte,NC,28209,2017-05-15,"{""20131231"": 175000, ""20170515"": 250000}",250000,1,35.17835,1895.43,,1954,G00,1040,Yes,None,,721-Manhasset-Rd-Charlotte-NC-28209,-
Central,1,-80.8378301,0.11,,721 N Poplar St,Charlotte,NC,28202,2016-12-06,"{""20160503"": 122500, ""20161206"": 157000, ""20010216"": 108500}",157000,1,35.23425,1423.71,,1982,G00,726,Yes,Apt 1,,721-N-Poplar-St-Apt-1-Charlotte-NC-28202,-
Central,1,-80.8378301,0.19,242 ,721 N Poplar St,Charlotte,NC,28202,2017-07-28,"{""20170728"": 142500, ""20041201"": 99000, ""20131219"": 106000}",142500,1,35.23425,1271.61,,1983,G00,484,Yes,Apt 8,,721-N-Poplar-St-Apt-8-Charlotte-NC-28202,-
Central,5,-80.98533,0.0,,7210 Kinley Commons Ln,Charlotte,NC,28278,2016-07-18,"{""20110527"": 195000, ""20110916"": 142000, ""20160718"": 275000}",275000,3,35.16791,2575.65,1,2011,,3093,Yes,None,,7210-Kinley-Commons-Ln-Charlotte-NC-28278,-
Central,2,-80.7905701,0.0,,7210 Lillian Way,Charlotte,NC,28226,2017-02-01,"{""20170201"": 124000}",124000,1,35.1074,1117.5,1,1967,,1116,Yes,None,,7210-Lillian-Way-Charlotte-NC-28226,-
Central,2,-80.85554,0.0,,7210 Meeting St,Charlotte,NC,28210,2016-11-16,"{""20161116"": 172000, ""20061027"": 145000}",172000,2,35.12273,2090.88,1,1985,,1255,Yes,None,,7210-Meeting-St-Charlotte-NC-28210,-
Central,3,-80.9505801,0.97,384 ,7211 Everett Dr,Charlotte,NC,28214,2017-07-25,"{""20170725"": 65000, ""20130108"": 70500}",65000,2,35.25411,1789.29,1,1983,G00,2577,Heat Pump,None,483,7211-Everett-Dr-Charlotte-NC-28214,-
Central,3,-80.72684,0.47,,7211 Linda Lake Dr,Charlotte,NC,28215,2016-11-07,"{""20161107"": 115000}",115000,1,35.2434,1278.0,,1959,G00,1175,Yes,None,,7211-Linda-Lake-Dr-Charlotte-NC-28215,-
Central,6,-80.8220701,0.89,456 ,7212 Lucern Ct,Charlotte,NC,28277,2017-06-06,"{""20170606"": 539000, ""20141002"": 405500}",539000,4,35.0666,5258.28,1,1996,I00,3461,Yes,None,1450,7212-Lucern-Ct-Charlotte-NC-28277,-
Central,2,-80.71955,0.0,,7212 Winery Ln,Charlotte,NC,28227,2016-09-29,"{""19970407"": 65000, ""20160929"": 75000, ""20140911"": 60000}",75000,2,35.20297,997.12,1,1984,,1131,Yes,None,,7212-Winery-Ln-Charlotte-NC-28227,-
Central,4,-80.7925601,0.29,574 ,7213 Brassy Creek Ln,Charlotte,NC,28269,2016-12-06,"{""20161206"": 233000}",233000,2,35.34312,1993.8,1,1987,G00,2212,Heat Pump,None,,7213-Brassy-Creek-Ln-Charlotte-NC-28269,-
Central,4,-80.7714601,0.22,420 ,7213 Deloach Ct,Charlotte,NC,28270,2017-07-05,"{""20051101"": 358000, ""20170705"": 467500}",467500,3,35.10929,4779.35,1,1996,I00,3196,Yes,None,,7213-Deloach-Ct-Charlotte-NC-28270,-
Central,3,-80.8542101,0.2,312 ,7213 Icon Way,Charlotte,NC,28216,2017-03-22,"{""20170322"": 109000, ""20090817"": 73500}",109000,2,35.31752,1309.07,1,2001,G00,1095,Yes,None,,7213-Icon-Way-Charlotte-NC-28216,-
Central,2,-80.6425601,0.27,400 ,7214 Duchamp Dr,Charlotte,NC,28215,2016-09-16,"{""20110831"": 125000, ""20160916"": 170000}",170000,2,35.24449,1484.03,1,1998,G00,1418,Yes,None,,7214-Duchamp-Dr-Charlotte-NC-28215,-
Central,4,-80.85353,0.2,,7214 Icon Way,Charlotte,NC,28216,2016-08-19,"{""20090527"": 90000, ""20160819"": 142000}",142000,2,35.31756,1551.12,1,2003,,1508,Yes,None,,7214-Icon-Way-Charlotte-NC-28216,-
Central,5,-80.79655,0.58,,7214 Lancer Dr,Charlotte,NC,28226,2017-01-19,"{""20170119"": 405000}",405000,3,35.1196,3689.47,1,1969,I00,3015,Yes,None,,7214-Lancer-Dr-Charlotte-NC-28226,-
Central,3,-80.75888,0.26,,7214 Valley Haven Dr,Charlotte,NC,28211,2017-05-05,"{""20110923"": 130000, ""20170505"": 308000}",308000,2,35.1491,2757.5,1,1975,G00,1908,Yes,None,,7214-Valley-Haven-Dr-Charlotte-NC-28211,-
Central,3,-80.8696401,0.29,,7214 Woodstock Dr,Charlotte,NC,28210,2017-04-24,"{""20140926"": 124000, ""20170424"": 204000}",204000,1,35.13336,1935.56,,1963,G00,1126,Yes,None,,7214-Woodstock-Dr-Charlotte-NC-28210,-
Central,3,-80.9976501,0.93,720 ,7215 Buckland Rd,Charlotte,NC,28278,2016-07-21,"{""20160721"": 580000}",580000,2,35.17006,5445.66,1,1990,G00,3344,Heat Pump,None,1588,7215-Buckland-Rd-Charlotte-NC-28278,-
Central,2,-80.71952,0.0,,7216 Winery Ln,Charlotte,NC,28227,2017-07-10,"{""20170710"": 46500, ""20130607"": 49000}",46500,2,35.20302,887.09,1,1982,,1038,Yes,None,,7216-Winery-Ln-Charlotte-NC-28227,-
Central,4,-80.80124,0.4,550 ,7217 Chadwyck Farms Dr,Charlotte,NC,28226,2016-08-29,"{""20090128"": 578000, ""20160829"": 565000}",565000,3,35.10581,6160.48,1,1993,G00,3854,Yes,None,,7217-Chadwyck-Farms-Dr-Charlotte-NC-28226,-
Central,4,-80.6936601,0.16,,7217 English Ivy Ln,Charlotte,NC,28227,2017-04-05,"{""20170405"": 138000, ""20130410"": 94000}",138000,2,35.18476,1011.35,1,1985,G00,1404,Yes,None,,7217-English-Ivy-Ln-Charlotte-NC-28227,-
Central,2,-80.8444301,0.04,200 ,7217 Tom Castain Ln,Charlotte,NC,28226,2017-04-26,"{""20170426"": 165000, ""20071205"": 139000}",165000,2,35.08234,1731.05,1,2000,I00,1325,Yes,None,,7217-Tom-Castain-Ln-Charlotte-NC-28226,-
Central,2,-80.72033,0.0,,7217 Winery Ln,Charlotte,NC,28227,2016-07-01,"{""20160317"": 38600, ""20150617"": 4813, ""20160701"": 71000, ""20020326"": 83000}",71000,2,35.20255,962.17,1,1983,,1120,Yes,None,,7217-Winery-Ln-Charlotte-NC-28227,-
Central,4,-80.84973,0.26,,7218 Hackberry Ln,Charlotte,NC,28226,2016-06-21,"{""19980416"": 98500, ""20160621"": 165000}",165000,2,35.07637,1876.02,1,1974,G00,1534,Yes,None,,7218-Hackberry-Ln-Charlotte-NC-28226,-
Central,4,-80.72031,0.38,572 ,7218 Rothmore St,Charlotte,NC,28215,2016-08-16,"{""20160816"": 168000, ""20011211"": 145000}",168000,2,35.24521,1856.6,1,2000,G00,1703,Yes,None,520,7218-Rothmore-St-Charlotte-NC-28215,-
Central,3,-80.79501,0.23,399 ,7219 Morsey Ct,Charlotte,NC,28269,2016-08-19,"{""20160819"": 179000, ""20100922"": 148000}",179000,2,35.31565,1898.02,1,1992,G00,1972,Yes,None,,7219-Morsey-Ct-Charlotte-NC-28269,-
Central,3,-80.9542601,0.0,,7219 Waldon Park Ln,Charlotte,NC,28214,2017-07-25,"{""20120611"": 2500, ""20170725"": 115500}",115500,2,35.26651,1530.41,,2009,,2028,Yes,None,,7219-Waldon-Park-Ln-Charlotte-NC-28214,-
